latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source,product,acq_datetime,event_id
50.9123,28.7122,304.2,3.4,1.7,2001-04-04,10:23,Terra,MODIS,58,6.03,290.7,25.7,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
50.9631,29.0805,302.5,3.6,1.8,2001-04-04,10:23,Terra,MODIS,52,6.03,290.1,24.7,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
50.9568,29.0804,302.0,3.6,1.8,2001-04-04,10:23,Terra,MODIS,50,6.03,290.2,24.0,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
50.9751,29.3218,306.2,3.7,1.8,2001-04-04,10:23,Terra,MODIS,63,6.03,290.7,41.4,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
51.2435,29.6149,309.5,3.7,1.8,2001-04-04,10:23,Terra,MODIS,69,6.03,290.8,51.8,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
51.0111,29.9044,304.5,3.9,1.8,2001-04-04,10:23,Terra,MODIS,51,6.03,290.5,34.7,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
51.0063,29.9552,303.4,3.9,1.8,2001-04-04,10:23,Terra,MODIS,56,6.03,290.2,30.0,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
51.252,29.6137,304.7,3.7,1.8,2001-04-04,10:23,Terra,MODIS,60,6.03,290.8,33.7,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
51.6166,31.0796,300.9,4.1,1.9,2001-04-04,10:23,Terra,MODIS,43,6.03,289.6,25.7,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
51.5997,31.1334,300.6,4.2,1.9,2001-04-04,10:23,Terra,MODIS,39,6.03,289.6,24.4,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
51.5975,31.1238,300.9,4.2,1.9,2001-04-04,10:23,Terra,MODIS,43,6.03,289.8,25.5,D,0.0,M-C61,archive,2001-04-04 10:23:00,-1
51.7078,31.3283,306.3,1.1,1.0,2001-04-05,09:28,Terra,MODIS,62,6.03,293.7,6.4,D,0.0,M-C61,archive,2001-04-05 09:28:00,-1
