latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source,product,acq_datetime
55.46918,60.20457,298.44,0.68,0.74,2019-05-04,20:44,N20,VIIRS,n,2.0,279.33,1.89,N,3,J1V-C2,archive,2019-05-04 20:44:00
55.46972,60.20568,298.21,0.68,0.74,2019-05-04,20:44,N20,VIIRS,n,2.0,279.65,1.64,N,3,J1V-C2,archive,2019-05-04 20:44:00
55.21377,61.42009,295.2,0.61,0.71,2019-05-04,20:45,N20,VIIRS,n,2.0,278.72,1.52,N,2,J1V-C2,archive,2019-05-04 20:45:00
55.21605,61.42242,302.09,0.61,0.71,2019-05-04,20:45,N20,VIIRS,n,2.0,278.56,0.92,N,2,J1V-C2,archive,2019-05-04 20:45:00
55.29113,61.45073,303.94,0.6,0.71,2019-05-04,20:45,N20,VIIRS,n,2.0,279.31,1.9,N,2,J1V-C2,archive,2019-05-04 20:45:00
55.29134,61.4603,296.16,0.6,0.71,2019-05-04,20:45,N20,VIIRS,n,2.0,278.77,1.98,N,2,J1V-C2,archive,2019-05-04 20:45:00
55.28703,61.45625,321.32,0.6,0.71,2019-05-04,20:45,N20,VIIRS,n,2.0,280.32,4.84,N,2,J1V-C2,archive,2019-05-04 20:45:00
55.2669,61.43776,296.06,0.61,0.71,2019-05-04,20:45,N20,VIIRS,n,2.0,280.67,2.32,N,2,J1V-C2,archive,2019-05-04 20:45:00
55.59964,60.69559,303.16,0.42,0.45,2019-05-04,21:35,SNPP,SNPP,n,2.0,275.29,0.77,N,0,SV-C2,archive,2019-05-04 21:35:00
55.59911,60.70232,303.2,0.42,0.45,2019-05-04,21:35,SNPP,SNPP,n,2.0,276.53,0.77,N,0,SV-C2,archive,2019-05-04 21:35:00
55.46611,60.20151,319.96,0.43,0.46,2019-05-04,21:35,SNPP,SNPP,n,2.0,281.2,2.53,N,3,SV-C2,archive,2019-05-04 21:35:00
55.28749,61.45524,316.71,0.39,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,282.56,3.79,N,2,SV-C2,archive,2019-05-04 21:35:00
55.28295,61.46027,339.44,0.39,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,285.65,3.79,N,2,SV-C2,archive,2019-05-04 21:35:00
55.28244,61.46638,315.94,0.39,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,282.26,2.39,N,2,SV-C2,archive,2019-05-04 21:35:00
55.27892,61.45922,299.65,0.39,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,281.62,1.12,N,2,SV-C2,archive,2019-05-04 21:35:00
55.26785,61.4438,300.71,0.39,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,283.98,0.9,N,2,SV-C2,archive,2019-05-04 21:35:00
55.25626,61.43448,298.79,0.39,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,281.95,0.87,N,2,SV-C2,archive,2019-05-04 21:35:00
55.21193,61.42733,303.4,0.39,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,280.43,0.72,N,2,SV-C2,archive,2019-05-04 21:35:00
55.2121,61.37679,295.35,0.39,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,282.55,1.17,N,0,SV-C2,archive,2019-05-04 21:35:00
55.20737,61.43248,303.34,0.39,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,284.47,1.62,N,2,SV-C2,archive,2019-05-04 21:35:00
54.91039,61.40917,296.04,0.38,0.44,2019-05-04,21:35,SNPP,SNPP,n,2.0,283.37,0.93,N,2,SV-C2,archive,2019-05-04 21:35:00
56.48304,60.27193,311.62,0.39,0.37,2019-05-04,22:25,N20,VIIRS,n,2.0,278.99,1.67,N,2,J1V-C2,archive,2019-05-04 22:25:00
55.5111,61.44538,298.15,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,275.08,0.47,N,0,J1V-C2,archive,2019-05-04 22:25:00
55.5986,60.69348,296.72,0.41,0.37,2019-05-04,22:25,N20,VIIRS,n,2.0,272.06,0.59,N,0,J1V-C2,archive,2019-05-04 22:25:00
55.59745,60.69967,303.07,0.41,0.37,2019-05-04,22:25,N20,VIIRS,n,2.0,273.79,0.59,N,0,J1V-C2,archive,2019-05-04 22:25:00
55.29192,61.44998,296.25,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,280.68,0.47,N,0,J1V-C2,archive,2019-05-04 22:25:00
55.28614,61.4608,304.6,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,281.5,1.73,N,2,J1V-C2,archive,2019-05-04 22:25:00
55.28159,61.46523,322.57,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,284.89,1.73,N,2,J1V-C2,archive,2019-05-04 22:25:00
55.27869,61.44207,299.01,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,282.33,0.62,N,0,J1V-C2,archive,2019-05-04 22:25:00
55.27745,61.44847,300.99,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,283.13,0.62,N,0,J1V-C2,archive,2019-05-04 22:25:00
55.27331,61.43175,299.98,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,279.92,0.82,N,2,J1V-C2,archive,2019-05-04 22:25:00
55.26753,61.44254,302.76,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,284.16,1.63,N,2,J1V-C2,archive,2019-05-04 22:25:00
55.26299,61.44696,302.7,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,284.68,1.15,N,3,J1V-C2,archive,2019-05-04 22:25:00
55.25968,61.44498,308.69,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,284.37,1.62,N,3,J1V-C2,archive,2019-05-04 22:25:00
55.46773,60.20351,339.19,0.4,0.37,2019-05-04,22:25,N20,VIIRS,n,2.0,281.92,5.19,N,3,J1V-C2,archive,2019-05-04 22:25:00
55.21209,61.42384,298.73,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,280.99,0.82,N,2,J1V-C2,archive,2019-05-04 22:25:00
55.20959,61.37988,296.0,0.42,0.38,2019-05-04,22:25,N20,VIIRS,n,2.0,283.04,1.07,N,2,J1V-C2,archive,2019-05-04 22:25:00
54.91585,61.43412,303.28,0.43,0.38,2019-05-04,22:26,N20,VIIRS,n,2.0,282.91,1.34,N,2,J1V-C2,archive,2019-05-04 22:26:00
55.28736,61.46106,300.43,0.35,0.57,2019-05-04,23:15,SNPP,SNPP,n,2.0,279.44,2.6,N,2,SV-C2,archive,2019-05-04 23:15:00
55.28115,61.46146,344.79,0.35,0.57,2019-05-04,23:15,SNPP,SNPP,n,2.0,281.41,2.21,N,2,SV-C2,archive,2019-05-04 23:15:00
55.27955,61.46646,317.69,0.35,0.57,2019-05-04,23:15,SNPP,SNPP,n,2.0,281.78,2.21,N,2,SV-C2,archive,2019-05-04 23:15:00
55.20967,61.38226,298.33,0.35,0.57,2019-05-04,23:15,SNPP,SNPP,n,2.0,281.73,0.49,N,0,SV-C2,archive,2019-05-04 23:15:00
55.46521,60.2092,297.3,0.62,0.54,2019-05-04,23:15,SNPP,SNPP,n,2.0,277.53,1.2,N,3,SV-C2,archive,2019-05-04 23:15:00
55.2825,61.4648,320.6,1.0,1.0,2019-05-06,07:08,Terra,MODIS,80,6.03,280.2,18.1,D,2,M-C61,archive,2019-05-06 07:08:00
55.13028,61.63324,331.58,0.53,0.42,2019-05-06,07:57,N20,VIIRS,n,2.0,290.01,3.45,D,0,J1V-C2,archive,2019-05-06 07:57:00
55.44123,61.44667,339.43,0.53,0.42,2019-05-06,07:57,N20,VIIRS,n,2.0,290.41,8.23,D,0,J1V-C2,archive,2019-05-06 07:57:00
55.44483,61.44417,342.12,0.53,0.42,2019-05-06,07:57,N20,VIIRS,n,2.0,292.38,8.23,D,0,J1V-C2,archive,2019-05-06 07:57:00
55.45189,61.43916,351.32,0.44,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,299.58,24.58,D,0,SV-C2,archive,2019-05-06 08:47:00
55.45459,61.43093,345.32,0.44,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,296.7,20.86,D,0,SV-C2,archive,2019-05-06 08:47:00
55.49218,61.62139,337.75,0.45,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,301.12,3.46,D,0,SV-C2,archive,2019-05-06 08:47:00
55.44133,61.44289,344.82,0.44,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,300.54,5.89,D,0,SV-C2,archive,2019-05-06 08:47:00
55.44565,61.44864,335.0,0.44,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,303.88,8.03,D,0,SV-C2,archive,2019-05-06 08:47:00
55.44485,61.44164,345.92,0.44,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,302.21,5.89,D,0,SV-C2,archive,2019-05-06 08:47:00
55.44404,61.43465,334.69,0.44,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,299.4,5.89,D,0,SV-C2,archive,2019-05-06 08:47:00
55.44917,61.44738,334.39,0.44,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,299.75,7.28,D,0,SV-C2,archive,2019-05-06 08:47:00
55.44836,61.44039,348.84,0.44,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,302.88,24.58,D,0,SV-C2,archive,2019-05-06 08:47:00
55.44756,61.43342,346.36,0.44,0.39,2019-05-06,08:47,SNPP,SNPP,n,2.0,301.48,24.58,D,0,SV-C2,archive,2019-05-06 08:47:00
55.4487,61.4207,329.6,1.1,1.1,2019-05-06,08:56,Aqua,MODIS,82,6.03,289.6,31.6,D,0,M-C61,archive,2019-05-06 08:56:00
55.4507,61.4381,333.7,1.1,1.1,2019-05-06,08:56,Aqua,MODIS,88,6.03,297.6,37.3,D,0,M-C61,archive,2019-05-06 08:56:00
55.4465,61.4466,322.5,1.1,1.1,2019-05-06,08:56,Aqua,MODIS,56,6.03,297.9,19.0,D,0,M-C61,archive,2019-05-06 08:56:00
54.8497,61.4823,316.4,1.1,1.0,2019-05-06,08:56,Aqua,MODIS,49,6.03,296.3,8.0,D,0,M-C61,archive,2019-05-06 08:56:00
54.85339,61.47792,367.0,0.43,0.62,2019-05-06,09:37,N20,VIIRS,h,2.0,295.0,13.15,D,0,J1V-C2,archive,2019-05-06 09:37:00
54.85911,61.47788,339.94,0.43,0.62,2019-05-06,09:37,N20,VIIRS,n,2.0,276.2,1.92,D,0,J1V-C2,archive,2019-05-06 09:37:00
54.8626,60.69272,337.8,0.4,0.6,2019-05-06,09:37,N20,VIIRS,n,2.0,300.85,3.16,D,0,J1V-C2,archive,2019-05-06 09:37:00
54.85469,61.47802,367.0,0.43,0.62,2019-05-06,09:38,N20,VIIRS,h,2.0,290.5,14.31,D,0,J1V-C2,archive,2019-05-06 09:38:00
54.86163,60.69224,344.97,0.4,0.6,2019-05-06,09:38,N20,VIIRS,n,2.0,301.73,5.06,D,0,J1V-C2,archive,2019-05-06 09:38:00
54.93426,61.43568,339.66,0.42,0.61,2019-05-06,09:38,N20,VIIRS,n,2.0,300.82,1.96,D,0,J1V-C2,archive,2019-05-06 09:38:00
54.98311,61.1109,367.0,0.41,0.61,2019-05-06,09:38,N20,VIIRS,h,2.0,301.07,7.79,D,0,J1V-C2,archive,2019-05-06 09:38:00
54.99305,61.47986,367.0,0.43,0.62,2019-05-06,09:38,N20,VIIRS,h,2.0,295.6,8.93,D,0,J1V-C2,archive,2019-05-06 09:38:00
54.99312,61.48671,330.59,0.43,0.62,2019-05-06,09:38,N20,VIIRS,n,2.0,294.25,6.28,D,0,J1V-C2,archive,2019-05-06 09:38:00
55.15498,61.51476,328.25,0.43,0.62,2019-05-06,09:38,N20,VIIRS,n,2.0,297.27,2.18,D,0,J1V-C2,archive,2019-05-06 09:38:00
55.28138,61.46865,345.26,0.43,0.62,2019-05-06,09:38,N20,VIIRS,n,2.0,296.3,3.15,D,2,J1V-C2,archive,2019-05-06 09:38:00
55.28129,61.46166,330.17,0.43,0.62,2019-05-06,09:38,N20,VIIRS,n,2.0,298.11,3.15,D,2,J1V-C2,archive,2019-05-06 09:38:00
55.27679,61.46879,335.97,0.43,0.62,2019-05-06,09:38,N20,VIIRS,n,2.0,295.71,3.77,D,0,J1V-C2,archive,2019-05-06 09:38:00
55.49149,61.62434,328.28,0.43,0.62,2019-05-06,09:38,N20,VIIRS,n,2.0,292.57,2.67,D,0,J1V-C2,archive,2019-05-06 09:38:00
55.49188,61.62484,327.83,0.43,0.62,2019-05-06,09:38,N20,VIIRS,n,2.0,292.59,2.87,D,0,J1V-C2,archive,2019-05-06 09:38:00
55.2901,61.45358,304.67,0.45,0.63,2019-05-06,20:57,SNPP,SNPP,n,2.0,284.69,1.02,N,2,SV-C2,archive,2019-05-06 20:57:00
55.29005,61.4608,303.09,0.45,0.63,2019-05-06,20:57,SNPP,SNPP,n,2.0,283.13,1.02,N,0,SV-C2,archive,2019-05-06 20:57:00
55.28438,61.42401,300.31,0.45,0.63,2019-05-06,20:57,SNPP,SNPP,n,2.0,286.91,1.62,N,0,SV-C2,archive,2019-05-06 20:57:00
55.28418,61.45344,299.39,0.45,0.63,2019-05-06,20:57,SNPP,SNPP,n,2.0,283.77,1.54,N,2,SV-C2,archive,2019-05-06 20:57:00
55.28414,61.46062,311.54,0.45,0.63,2019-05-06,20:57,SNPP,SNPP,n,2.0,285.83,1.54,N,2,SV-C2,archive,2019-05-06 20:57:00
55.27836,61.4387,302.91,0.45,0.63,2019-05-06,20:57,SNPP,SNPP,n,2.0,287.23,1.52,N,2,SV-C2,archive,2019-05-06 20:57:00
55.21057,61.3784,298.82,0.45,0.63,2019-05-06,20:57,SNPP,SNPP,n,2.0,285.82,0.92,N,0,SV-C2,archive,2019-05-06 20:57:00
54.82967,61.28134,304.18,0.46,0.63,2019-05-06,20:57,SNPP,SNPP,n,2.0,279.3,0.92,N,0,SV-C2,archive,2019-05-06 20:57:00
55.28804,61.45922,302.8,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,269.18,1.13,N,2,J1V-C2,archive,2019-05-06 21:48:00
55.28367,61.46513,324.47,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,271.25,2.97,N,2,J1V-C2,archive,2019-05-06 21:48:00
55.28091,61.45675,298.84,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,269.01,1.28,N,2,J1V-C2,archive,2019-05-06 21:48:00
55.26744,61.44469,296.41,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,272.5,0.64,N,2,J1V-C2,archive,2019-05-06 21:48:00
55.26387,61.44347,295.13,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,271.89,0.87,N,3,J1V-C2,archive,2019-05-06 21:48:00
55.2603,61.44225,295.71,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,270.78,0.87,N,3,J1V-C2,archive,2019-05-06 21:48:00
55.20957,61.43221,298.09,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,272.36,1.1,N,2,J1V-C2,archive,2019-05-06 21:48:00
55.20863,61.43202,298.96,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,272.97,1.22,N,2,J1V-C2,archive,2019-05-06 21:48:00
55.08282,61.39101,295.32,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,275.36,0.53,N,0,J1V-C2,archive,2019-05-06 21:48:00
54.9192,60.81136,297.9,0.47,0.4,2019-05-06,21:48,N20,VIIRS,n,2.0,278.35,0.86,N,0,J1V-C2,archive,2019-05-06 21:48:00
54.83015,61.28414,303.47,0.46,0.39,2019-05-06,21:48,N20,VIIRS,n,2.0,273.8,0.8,N,0,J1V-C2,archive,2019-05-06 21:48:00
55.2866,61.4645,321.2,1.0,1.0,2019-05-06,22:25,Aqua,MODIS,100,6.03,283.2,23.3,N,2,M-C61,archive,2019-05-06 22:25:00
56.48147,60.27101,297.11,0.44,0.39,2019-05-06,22:37,SNPP,SNPP,n,2.0,275.98,0.86,N,2,SV-C2,archive,2019-05-06 22:37:00
54.91877,60.81114,300.59,0.49,0.4,2019-05-06,22:38,SNPP,SNPP,n,2.0,279.47,0.86,N,0,SV-C2,archive,2019-05-06 22:38:00
54.92037,60.80386,297.09,0.49,0.4,2019-05-06,22:38,SNPP,SNPP,n,2.0,279.88,0.86,N,0,SV-C2,archive,2019-05-06 22:38:00
54.91557,61.43335,296.15,0.51,0.41,2019-05-06,22:38,SNPP,SNPP,n,2.0,281.18,1.29,N,2,SV-C2,archive,2019-05-06 22:38:00
55.29939,60.91645,301.57,0.49,0.4,2019-05-06,22:38,SNPP,SNPP,n,2.0,275.48,0.76,N,0,SV-C2,archive,2019-05-06 22:38:00
55.46484,60.20478,324.32,0.46,0.39,2019-05-06,22:38,SNPP,SNPP,n,2.0,280.65,3.36,N,3,SV-C2,archive,2019-05-06 22:38:00
55.26724,61.4473,298.18,0.5,0.41,2019-05-06,22:38,SNPP,SNPP,n,2.0,286.36,4.26,N,2,SV-C2,archive,2019-05-06 22:38:00
55.28102,61.42204,303.2,0.5,0.41,2019-05-06,22:38,SNPP,SNPP,n,2.0,285.24,1.31,N,0,SV-C2,archive,2019-05-06 22:38:00
55.28456,61.42448,305.59,0.5,0.41,2019-05-06,22:38,SNPP,SNPP,n,2.0,285.12,1.04,N,0,SV-C2,archive,2019-05-06 22:38:00
55.27976,61.46464,333.85,0.5,0.41,2019-05-06,22:38,SNPP,SNPP,n,2.0,284.37,7.11,N,2,SV-C2,archive,2019-05-06 22:38:00
55.28143,61.45707,331.61,0.5,0.41,2019-05-06,22:38,SNPP,SNPP,n,2.0,284.82,8.5,N,2,SV-C2,archive,2019-05-06 22:38:00
55.28498,61.4595,316.16,0.5,0.41,2019-05-06,22:38,SNPP,SNPP,n,2.0,283.93,3.04,N,2,SV-C2,archive,2019-05-06 22:38:00
55.28331,61.4671,338.94,0.5,0.41,2019-05-06,22:38,SNPP,SNPP,n,2.0,285.86,6.2,N,2,SV-C2,archive,2019-05-06 22:38:00
55.46321,60.20583,317.22,0.41,0.6,2019-05-06,23:28,N20,VIIRS,n,2.0,278.35,2.74,N,3,J1V-C2,archive,2019-05-06 23:28:00
55.46513,60.20018,331.69,0.41,0.6,2019-05-06,23:28,N20,VIIRS,n,2.0,277.35,2.74,N,3,J1V-C2,archive,2019-05-06 23:28:00
55.20763,61.43215,300.32,0.46,0.63,2019-05-06,23:28,N20,VIIRS,n,2.0,285.99,1.49,N,2,J1V-C2,archive,2019-05-06 23:28:00
55.21482,61.43141,300.37,0.46,0.63,2019-05-06,23:28,N20,VIIRS,n,2.0,282.91,0.97,N,2,J1V-C2,archive,2019-05-06 23:28:00
55.21701,61.42524,296.51,0.46,0.63,2019-05-06,23:28,N20,VIIRS,n,2.0,281.75,0.56,N,2,J1V-C2,archive,2019-05-06 23:28:00
55.27884,61.46635,308.76,0.46,0.63,2019-05-06,23:28,N20,VIIRS,n,2.0,283.89,1.2,N,2,J1V-C2,archive,2019-05-06 23:28:00
55.28108,61.46008,307.4,0.46,0.63,2019-05-06,23:28,N20,VIIRS,n,2.0,284.29,1.2,N,2,J1V-C2,archive,2019-05-06 23:28:00
55.28379,61.47189,299.21,0.46,0.63,2019-05-06,23:28,N20,VIIRS,n,2.0,282.81,1.03,N,2,J1V-C2,archive,2019-05-06 23:28:00
55.28828,61.4593,295.4,0.46,0.63,2019-05-06,23:28,N20,VIIRS,n,2.0,283.89,0.81,N,2,J1V-C2,archive,2019-05-06 23:28:00
56.5634,61.33035,336.39,0.47,0.48,2019-05-07,07:38,N20,VIIRS,n,2.0,303.29,5.98,D,0,J1V-C2,archive,2019-05-07 07:38:00
56.56524,61.33719,331.83,0.47,0.48,2019-05-07,07:38,N20,VIIRS,n,2.0,304.79,5.98,D,0,J1V-C2,archive,2019-05-07 07:38:00
56.5594,61.33374,339.13,0.47,0.48,2019-05-07,07:38,N20,VIIRS,n,2.0,302.35,5.98,D,0,J1V-C2,archive,2019-05-07 07:38:00
56.56124,61.34057,344.24,0.47,0.48,2019-05-07,07:38,N20,VIIRS,n,2.0,305.54,5.98,D,0,J1V-C2,archive,2019-05-07 07:38:00
56.55471,61.44962,296.64,0.47,0.47,2019-05-07,07:38,N20,VIIRS,l,2.0,310.37,26.87,D,0,J1V-C2,archive,2019-05-07 07:38:00
56.55652,61.45649,342.29,0.47,0.47,2019-05-07,07:38,N20,VIIRS,n,2.0,309.4,26.87,D,0,J1V-C2,archive,2019-05-07 07:38:00
56.55076,61.4531,339.58,0.47,0.47,2019-05-07,07:38,N20,VIIRS,n,2.0,304.27,26.87,D,0,J1V-C2,archive,2019-05-07 07:38:00
56.55256,61.45995,334.66,0.47,0.47,2019-05-07,07:38,N20,VIIRS,n,2.0,302.03,26.87,D,0,J1V-C2,archive,2019-05-07 07:38:00
56.40987,61.27477,330.63,0.48,0.48,2019-05-07,07:38,N20,VIIRS,l,2.0,304.39,2.36,D,0,J1V-C2,archive,2019-05-07 07:38:00
55.04559,60.44447,332.54,0.57,0.52,2019-05-07,07:38,N20,VIIRS,n,2.0,306.12,22.97,D,0,J1V-C2,archive,2019-05-07 07:38:00
55.04789,60.45251,339.76,0.57,0.52,2019-05-07,07:38,N20,VIIRS,n,2.0,299.31,16.27,D,0,J1V-C2,archive,2019-05-07 07:38:00
55.0413,60.44816,351.08,0.57,0.52,2019-05-07,07:38,N20,VIIRS,n,2.0,311.87,22.16,D,0,J1V-C2,archive,2019-05-07 07:38:00
55.04359,60.4562,340.05,0.57,0.52,2019-05-07,07:38,N20,VIIRS,n,2.0,301.19,9.85,D,0,J1V-C2,archive,2019-05-07 07:38:00
55.03699,60.45182,343.23,0.57,0.52,2019-05-07,07:38,N20,VIIRS,n,2.0,302.58,22.16,D,0,J1V-C2,archive,2019-05-07 07:38:00
55.01243,60.55254,353.4,0.56,0.52,2019-05-07,07:38,N20,VIIRS,n,2.0,304.65,11.74,D,0,J1V-C2,archive,2019-05-07 07:38:00
55.00813,60.55616,334.55,0.56,0.52,2019-05-07,07:38,N20,VIIRS,n,2.0,303.02,6.06,D,0,J1V-C2,archive,2019-05-07 07:38:00
55.0108,60.55249,345.78,0.56,0.52,2019-05-07,07:38,N20,VIIRS,n,2.0,307.39,15.54,D,0,J1V-C2,archive,2019-05-07 07:38:00
54.81193,61.33825,330.65,0.54,0.5,2019-05-07,07:38,N20,VIIRS,n,2.0,300.87,1.78,D,0,J1V-C2,archive,2019-05-07 07:38:00
54.80772,61.34177,352.24,0.54,0.5,2019-05-07,07:38,N20,VIIRS,n,2.0,304.29,6.59,D,0,J1V-C2,archive,2019-05-07 07:38:00
56.5115,60.2367,309.5,1.5,1.2,2019-05-07,07:50,Terra,MODIS,36,6.03,299.3,7.3,D,0,M-C61,archive,2019-05-07 07:50:00
56.559,61.3382,321.6,1.6,1.3,2019-05-07,07:50,Terra,MODIS,66,6.03,301.6,25.1,D,0,M-C61,archive,2019-05-07 07:50:00
55.0402,60.4482,343.2,1.7,1.3,2019-05-07,07:51,Terra,MODIS,92,6.03,302.5,87.7,D,0,M-C61,archive,2019-05-07 07:51:00
55.048,60.4603,327.4,1.7,1.3,2019-05-07,07:51,Terra,MODIS,80,6.03,300.6,39.6,D,0,M-C61,archive,2019-05-07 07:51:00
55.0373,60.453,331.6,1.7,1.3,2019-05-07,07:51,Terra,MODIS,85,6.03,302.5,49.6,D,0,M-C61,archive,2019-05-07 07:51:00
55.0414,60.4411,345.5,2.2,1.4,2019-05-07,08:01,Aqua,MODIS,71,6.03,302.5,147.0,D,0,M-C61,archive,2019-05-07 08:01:00
55.0349,60.4129,313.8,2.2,1.4,2019-05-07,08:01,Aqua,MODIS,0,6.03,300.8,19.6,D,0,M-C61,archive,2019-05-07 08:01:00
55.0428,60.4442,344.5,2.2,1.4,2019-05-07,08:01,Aqua,MODIS,70,6.03,302.2,141.0,D,0,M-C61,archive,2019-05-07 08:01:00
55.0112,60.5429,318.3,2.1,1.4,2019-05-07,08:01,Aqua,MODIS,72,6.03,302.5,27.2,D,0,M-C61,archive,2019-05-07 08:01:00
55.0957,61.5023,317.9,1.9,1.4,2019-05-07,08:01,Aqua,MODIS,35,6.03,304.6,18.0,D,2,M-C61,archive,2019-05-07 08:01:00
55.0931,61.5083,319.2,1.9,1.4,2019-05-07,08:01,Aqua,MODIS,63,6.03,304.4,23.0,D,2,M-C61,archive,2019-05-07 08:01:00
55.34291,61.5411,346.76,0.38,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,309.52,21.32,D,0,SV-C2,archive,2019-05-07 08:28:00
55.28384,61.38439,336.6,0.38,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,304.98,3.26,D,0,SV-C2,archive,2019-05-07 08:28:00
55.28286,61.46767,330.83,0.38,0.36,2019-05-07,08:28,SNPP,SNPP,l,2.0,304.17,3.34,D,2,SV-C2,archive,2019-05-07 08:28:00
55.23459,61.32715,336.56,0.38,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,307.77,2.55,D,0,SV-C2,archive,2019-05-07 08:28:00
55.05458,60.44621,330.04,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,l,2.0,303.87,38.32,D,0,SV-C2,archive,2019-05-07 08:28:00
55.05135,60.44784,367.0,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,l,2.0,327.19,38.32,D,0,SV-C2,archive,2019-05-07 08:28:00
55.05232,60.45375,334.78,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,l,2.0,305.42,38.32,D,0,SV-C2,archive,2019-05-07 08:28:00
55.04713,60.44355,345.71,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,308.05,17.0,D,0,SV-C2,archive,2019-05-07 08:28:00
55.04811,60.44946,354.5,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,309.54,17.81,D,0,SV-C2,archive,2019-05-07 08:28:00
55.04389,60.44517,345.63,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,309.25,17.0,D,0,SV-C2,archive,2019-05-07 08:28:00
55.04487,60.45108,350.01,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,305.29,17.81,D,0,SV-C2,archive,2019-05-07 08:28:00
55.04066,60.44678,343.7,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,307.97,7.3,D,0,SV-C2,archive,2019-05-07 08:28:00
55.04163,60.4527,347.67,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,306.37,7.38,D,0,SV-C2,archive,2019-05-07 08:28:00
55.03741,60.4484,347.03,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,305.67,7.3,D,0,SV-C2,archive,2019-05-07 08:28:00
55.01023,60.55215,341.18,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,307.35,11.5,D,0,SV-C2,archive,2019-05-07 08:28:00
55.0112,60.55806,339.21,0.39,0.36,2019-05-07,08:28,SNPP,SNPP,l,2.0,311.48,11.5,D,0,SV-C2,archive,2019-05-07 08:28:00
55.10503,61.51651,355.41,0.38,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,311.1,15.02,D,0,SV-C2,archive,2019-05-07 08:28:00
55.10179,61.51804,354.71,0.38,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,318.31,27.47,D,0,SV-C2,archive,2019-05-07 08:28:00
55.05605,61.61761,338.93,0.38,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,308.49,2.69,D,0,SV-C2,archive,2019-05-07 08:28:00
55.05697,61.62351,335.91,0.38,0.36,2019-05-07,08:28,SNPP,SNPP,n,2.0,306.68,2.69,D,0,SV-C2,archive,2019-05-07 08:28:00
