latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,source,product,acq_datetime,event_id
57.00178,84.19436,297.39,0.5,0.49,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.09,1.08,N,0.0,SV-C2,archive,2012-05-16 21:32:00,348
57.16742,84.05408,295.99,0.49,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,268.13,0.96,N,0.0,SV-C2,archive,2012-05-16 21:32:00,364
57.1172,84.47015,295.92,0.51,0.49,2012-05-16,21:32,SNPP,SNPP,n,2.0,265.66,0.62,N,0.0,SV-C2,archive,2012-05-16 21:32:00,365
57.12127,84.47409,298.68,0.51,0.49,2012-05-16,21:32,SNPP,SNPP,n,2.0,267.75,0.83,N,0.0,SV-C2,archive,2012-05-16 21:32:00,365
57.43011,84.13368,296.49,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.22,1.65,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49808,83.97853,318.38,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,270.28,1.9,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.50205,83.98232,311.66,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,270.35,1.9,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49217,84.03667,305.33,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.36,4.25,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.5001,84.00774,300.7,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,270.04,1.36,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.508,83.97888,304.83,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,270.37,1.75,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49415,84.02943,329.35,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,270.71,4.25,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49614,84.02219,339.12,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,271.16,4.49,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49812,84.01497,329.62,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,271.16,4.49,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49813,84.03322,314.19,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,270.56,4.25,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49615,84.04046,342.81,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,275.15,4.25,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.51595,83.98644,316.28,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,270.62,2.27,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.52386,83.97581,298.45,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,270.08,1.01,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.5298,83.97239,313.26,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,268.77,3.16,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.52784,83.97959,336.66,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,271.33,3.16,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49015,84.15409,314.61,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.99,4.46,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49815,84.14328,298.06,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,268.99,2.23,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49414,84.15793,340.93,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,273.04,4.46,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.50014,84.15443,311.24,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.52,2.0,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.50814,84.14363,302.53,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,267.84,1.58,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.51013,84.13633,305.02,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.31,1.58,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.55943,83.9553,301.06,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,270.23,1.62,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.51811,84.12556,315.53,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.48,3.03,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.5438,84.03121,306.78,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.3,0.97,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.54577,84.02399,296.35,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.42,0.97,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49512,84.16518,298.82,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.49,1.14,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49715,84.15788,304.97,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.22,1.65,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.49918,84.1506,314.23,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.86,1.65,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.50122,84.14333,297.69,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,267.71,1.25,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.50723,84.13988,302.16,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,267.87,1.25,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.50926,84.13261,306.7,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.42,1.57,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.55926,83.95238,303.05,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.88,1.14,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.51324,84.13642,295.04,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.24,0.75,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.51527,84.12917,295.32,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.57,0.75,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.51728,84.12191,296.9,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.36,1.44,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.54336,84.02797,311.72,0.47,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,269.24,1.3,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.51925,84.133,296.5,0.48,0.48,2012-05-16,21:32,SNPP,SNPP,n,2.0,272.34,0.75,N,0.0,SV-C2,archive,2012-05-16 21:32:00,361
57.02047,84.02029,337.52,0.35,0.57,2012-05-17,05:43,SNPP,SNPP,n,2.0,290.86,3.72,D,0.0,SV-C2,archive,2012-05-17 05:43:00,366
57.0267,84.02043,327.71,0.35,0.57,2012-05-17,05:43,SNPP,SNPP,n,2.0,288.23,3.72,D,0.0,SV-C2,archive,2012-05-17 05:43:00,366
57.17112,84.06493,328.11,0.34,0.56,2012-05-17,05:43,SNPP,SNPP,n,2.0,285.81,2.64,D,0.0,SV-C2,archive,2012-05-17 05:43:00,364
57.16949,84.0599,325.0,0.34,0.56,2012-05-17,05:43,SNPP,SNPP,n,2.0,289.02,1.85,D,0.0,SV-C2,archive,2012-05-17 05:43:00,364
56.81902,85.33053,367.0,0.32,0.55,2012-05-17,05:43,SNPP,SNPP,h,2.0,295.77,21.47,D,0.0,SV-C2,archive,2012-05-17 05:43:00,367
56.82048,85.33522,344.14,0.32,0.55,2012-05-17,05:43,SNPP,SNPP,n,2.0,286.74,21.47,D,0.0,SV-C2,archive,2012-05-17 05:43:00,367
56.51623,84.10294,336.9,0.36,0.58,2012-05-17,05:43,SNPP,SNPP,n,2.0,290.88,4.52,D,0.0,SV-C2,archive,2012-05-17 05:43:00,-1
56.51915,84.09272,343.01,0.36,0.58,2012-05-17,05:43,SNPP,SNPP,n,2.0,291.43,4.52,D,0.0,SV-C2,archive,2012-05-17 05:43:00,-1
56.65765,84.2111,334.59,0.36,0.57,2012-05-17,05:43,SNPP,SNPP,n,2.0,283.86,2.34,D,0.0,SV-C2,archive,2012-05-17 05:43:00,347
57.00221,84.11572,338.37,0.35,0.57,2012-05-17,05:43,SNPP,SNPP,n,2.0,289.83,2.26,D,0.0,SV-C2,archive,2012-05-17 05:43:00,348
57.0209,84.04058,339.41,0.35,0.57,2012-05-17,05:43,SNPP,SNPP,n,2.0,289.43,3.48,D,0.0,SV-C2,archive,2012-05-17 05:43:00,366
57.01925,84.03549,351.02,0.35,0.57,2012-05-17,05:43,SNPP,SNPP,n,2.0,290.92,3.48,D,0.0,SV-C2,archive,2012-05-17 05:43:00,366
57.02546,84.03561,326.21,0.35,0.57,2012-05-17,05:43,SNPP,SNPP,n,2.0,290.36,3.99,D,0.0,SV-C2,archive,2012-05-17 05:43:00,366
57.0238,84.0305,334.9,0.35,0.57,2012-05-17,05:43,SNPP,SNPP,n,2.0,289.9,3.99,D,0.0,SV-C2,archive,2012-05-17 05:43:00,366
57.02214,84.0254,350.67,0.35,0.57,2012-05-17,05:43,SNPP,SNPP,n,2.0,292.92,3.72,D,0.0,SV-C2,archive,2012-05-17 05:43:00,366
57.50034,84.1712,357.26,0.33,0.55,2012-05-17,05:44,SNPP,SNPP,l,2.0,284.54,9.21,D,0.0,SV-C2,archive,2012-05-17 05:44:00,361
57.50338,84.09835,333.47,0.33,0.56,2012-05-17,05:44,SNPP,SNPP,n,2.0,275.9,3.36,D,0.0,SV-C2,archive,2012-05-17 05:44:00,361
57.51758,84.1424,337.9,0.33,0.55,2012-05-17,05:44,SNPP,SNPP,n,2.0,273.66,3.26,D,0.0,SV-C2,archive,2012-05-17 05:44:00,361
57.50602,84.18153,334.68,0.33,0.55,2012-05-17,05:44,SNPP,SNPP,n,2.0,280.74,2.13,D,0.0,SV-C2,archive,2012-05-17 05:44:00,361
57.49878,84.1663,346.96,0.33,0.55,2012-05-17,05:44,SNPP,SNPP,n,2.0,284.08,6.79,D,0.0,SV-C2,archive,2012-05-17 05:44:00,361
56.9981,84.199,312.5,1.8,1.3,2012-05-17,06:23,Terra,MODIS,30,6.03,284.9,20.9,D,0.0,M-C61,archive,2012-05-17 06:23:00,348
56.9909,84.1821,315.3,1.5,1.2,2012-05-17,06:35,Aqua,MODIS,76,6.03,288.3,22.6,D,0.0,M-C61,archive,2012-05-17 06:35:00,348
57.5033,84.0604,328.7,1.5,1.2,2012-05-17,06:35,Aqua,MODIS,54,6.03,279.5,47.0,D,0.0,M-C61,archive,2012-05-17 06:35:00,361
57.5019,84.0663,334.3,1.5,1.2,2012-05-17,06:35,Aqua,MODIS,81,6.03,280.7,61.2,D,0.0,M-C61,archive,2012-05-17 06:35:00,361
57.4969,84.0974,336.9,1.5,1.2,2012-05-17,06:35,Aqua,MODIS,76,6.03,281.7,66.6,D,0.0,M-C61,archive,2012-05-17 06:35:00,361
56.50649,85.29714,335.23,0.57,0.43,2012-05-17,07:23,SNPP,SNPP,n,2.0,287.65,4.46,D,0.0,SV-C2,archive,2012-05-17 07:23:00,-1
56.50739,85.29845,345.01,0.57,0.43,2012-05-17,07:23,SNPP,SNPP,n,2.0,288.91,8.68,D,0.0,SV-C2,archive,2012-05-17 07:23:00,-1
56.82111,85.33041,332.02,0.38,0.43,2012-05-17,07:24,SNPP,SNPP,n,2.0,291.1,4.45,D,0.0,SV-C2,archive,2012-05-17 07:24:00,367
57.21272,84.3775,333.06,0.54,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,293.01,5.69,D,0.0,SV-C2,archive,2012-05-17 07:24:00,-1
57.20883,84.37865,330.52,0.54,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,292.34,5.69,D,0.0,SV-C2,archive,2012-05-17 07:24:00,-1
57.17367,84.06933,352.12,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,295.81,12.94,D,0.0,SV-C2,archive,2012-05-17 07:24:00,364
57.16904,84.06173,329.71,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,294.63,4.93,D,0.0,SV-C2,archive,2012-05-17 07:24:00,364
57.11203,84.08752,341.43,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,292.68,4.2,D,0.0,SV-C2,archive,2012-05-17 07:24:00,363
57.11283,84.09632,326.95,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,295.02,2.92,D,0.0,SV-C2,archive,2012-05-17 07:24:00,363
57.09161,83.9501,339.05,0.52,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,296.63,4.9,D,0.0,SV-C2,archive,2012-05-17 07:24:00,-1
57.12202,84.46841,339.01,0.54,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,298.53,23.13,D,0.0,SV-C2,archive,2012-05-17 07:24:00,365
57.11812,84.46952,339.73,0.54,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,299.32,23.13,D,0.0,SV-C2,archive,2012-05-17 07:24:00,365
57.02648,84.02256,350.6,0.52,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,294.8,11.71,D,0.0,SV-C2,archive,2012-05-17 07:24:00,366
57.02184,84.01505,331.0,0.52,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,292.84,2.27,D,0.0,SV-C2,archive,2012-05-17 07:24:00,366
57.02265,84.02373,330.64,0.52,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,294.9,4.62,D,0.0,SV-C2,archive,2012-05-17 07:24:00,366
57.01961,84.03356,335.5,0.52,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,294.12,4.62,D,0.0,SV-C2,archive,2012-05-17 07:24:00,366
56.99741,84.04926,333.37,0.52,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,294.17,4.05,D,0.0,SV-C2,archive,2012-05-17 07:24:00,-1
57.00469,84.17292,349.61,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,293.36,9.48,D,0.0,SV-C2,archive,2012-05-17 07:24:00,348
56.99778,84.18402,353.19,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,293.88,11.99,D,0.0,SV-C2,archive,2012-05-17 07:24:00,348
56.99629,84.21156,320.5,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,l,2.0,324.51,166.21,D,0.0,SV-C2,archive,2012-05-17 07:24:00,348
56.99472,84.19398,348.75,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,294.76,18.16,D,0.0,SV-C2,archive,2012-05-17 07:24:00,348
56.9955,84.20277,356.0,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,298.53,18.16,D,0.0,SV-C2,archive,2012-05-17 07:24:00,348
56.82045,85.32244,329.5,0.57,0.43,2012-05-17,07:24,SNPP,SNPP,n,2.0,289.88,4.42,D,0.0,SV-C2,archive,2012-05-17 07:24:00,367
56.84261,85.59281,328.83,0.39,0.44,2012-05-17,07:24,SNPP,SNPP,n,2.0,285.48,1.83,D,0.0,SV-C2,archive,2012-05-17 07:24:00,-1
56.81644,85.32352,336.01,0.57,0.43,2012-05-17,07:24,SNPP,SNPP,n,2.0,292.95,3.94,D,0.0,SV-C2,archive,2012-05-17 07:24:00,367
56.65982,84.21023,336.68,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,296.77,6.95,D,0.0,SV-C2,archive,2012-05-17 07:24:00,347
56.66062,84.21896,327.77,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,289.04,6.95,D,0.0,SV-C2,archive,2012-05-17 07:24:00,347
56.65599,84.21144,338.81,0.53,0.42,2012-05-17,07:24,SNPP,SNPP,n,2.0,289.9,4.58,D,0.0,SV-C2,archive,2012-05-17 07:24:00,347
56.49477,84.36376,334.86,0.7,0.75,2012-05-19,05:06,SNPP,SNPP,n,2.0,284.36,9.89,D,0.0,SV-C2,archive,2012-05-19 05:06:00,368
56.4847,84.1054,313.9,1.4,1.2,2012-05-19,06:11,Terra,MODIS,40,6.03,287.6,21.9,D,0.0,M-C61,archive,2012-05-19 06:11:00,369
56.4802,84.1267,307.2,1.4,1.2,2012-05-19,06:11,Terra,MODIS,45,6.03,285.4,14.6,D,0.0,M-C61,archive,2012-05-19 06:11:00,369
56.67,84.146,313.3,2.1,1.4,2012-05-19,06:22,Aqua,MODIS,55,6.03,282.2,37.0,D,0.0,M-C61,archive,2012-05-19 06:22:00,370
55.82778,84.89654,328.79,0.39,0.36,2012-05-19,06:45,SNPP,SNPP,n,2.0,287.41,4.3,D,0.0,SV-C2,archive,2012-05-19 06:45:00,-1
56.66933,84.15667,339.69,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,291.58,5.05,D,0.0,SV-C2,archive,2012-05-19 06:46:00,370
56.66721,84.14427,352.34,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,301.06,10.35,D,0.0,SV-C2,archive,2012-05-19 06:46:00,370
56.67256,84.15485,343.64,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,286.95,5.05,D,0.0,SV-C2,archive,2012-05-19 06:46:00,370
56.6715,84.14864,326.68,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,292.75,10.35,D,0.0,SV-C2,archive,2012-05-19 06:46:00,370
56.67044,84.14245,329.48,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,291.91,10.35,D,0.0,SV-C2,archive,2012-05-19 06:46:00,370
56.67368,84.14062,329.76,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,286.15,3.26,D,0.0,SV-C2,archive,2012-05-19 06:46:00,370
56.30547,84.88673,332.01,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,282.6,2.29,D,0.0,SV-C2,archive,2012-05-19 06:46:00,-1
56.49732,84.37019,340.96,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,289.47,6.02,D,0.0,SV-C2,archive,2012-05-19 06:46:00,368
56.47995,84.11446,345.95,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,293.66,8.46,D,0.0,SV-C2,archive,2012-05-19 06:46:00,369
56.48319,84.11265,345.93,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,297.04,8.46,D,0.0,SV-C2,archive,2012-05-19 06:46:00,369
56.48212,84.10647,341.02,0.39,0.36,2012-05-19,06:46,SNPP,SNPP,n,2.0,295.65,8.46,D,0.0,SV-C2,archive,2012-05-19 06:46:00,369
55.78505,84.93499,354.39,0.72,0.76,2012-05-19,08:27,SNPP,SNPP,n,2.0,279.43,18.91,D,0.0,SV-C2,archive,2012-05-19 08:27:00,-1
56.6781,84.1713,328.4,1.4,1.2,2012-05-20,05:16,Terra,MODIS,86,6.03,284.8,40.7,D,0.0,M-C61,archive,2012-05-20 05:16:00,370
56.48272,84.36495,330.01,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,288.29,4.34,D,0.0,SV-C2,archive,2012-05-20 06:27:00,368
56.49277,84.37486,328.4,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,285.4,2.04,D,0.0,SV-C2,archive,2012-05-20 06:27:00,368
56.49934,84.38714,331.8,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,286.18,4.3,D,0.0,SV-C2,archive,2012-05-20 06:27:00,368
56.49852,84.34558,332.59,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,286.86,6.6,D,0.0,SV-C2,archive,2012-05-20 06:27:00,368
56.49504,84.37432,331.66,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,290.3,5.93,D,0.0,SV-C2,archive,2012-05-20 06:27:00,368
56.50166,84.38657,335.15,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,285.59,3.16,D,0.0,SV-C2,archive,2012-05-20 06:27:00,368
56.4922,84.34258,340.06,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,287.22,8.03,D,0.0,SV-C2,archive,2012-05-20 06:27:00,368
56.49725,84.34752,333.34,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,288.56,4.08,D,0.0,SV-C2,archive,2012-05-20 06:27:00,368
56.60281,84.12029,337.4,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,289.44,4.86,D,0.0,SV-C2,archive,2012-05-20 06:27:00,-1
56.64899,84.13045,338.87,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,291.5,3.4,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.67484,84.21437,345.23,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,290.14,6.89,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.66856,84.18484,331.48,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,296.96,4.41,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.67046,84.175,367.0,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,h,2.0,295.65,12.22,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.6783,84.21192,336.98,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,281.36,8.83,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.67203,84.18239,352.41,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,291.02,12.22,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.65941,84.12307,331.12,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,290.98,2.21,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.67235,84.16514,341.04,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,289.49,4.56,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.66288,84.12062,330.35,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,290.11,2.21,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.67582,84.16269,326.33,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,288.72,2.24,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.68086,84.16765,327.39,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,289.91,3.08,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.67298,84.13055,333.78,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,284.49,4.71,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.68247,84.18351,329.65,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,288.79,2.99,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.67929,84.16876,332.85,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,287.62,3.96,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.67769,84.16137,330.33,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,288.7,3.96,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
56.67476,84.12932,327.42,0.48,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,282.6,2.68,D,0.0,SV-C2,archive,2012-05-20 06:27:00,370
57.19073,84.06939,328.49,0.47,0.4,2012-05-20,06:27,SNPP,SNPP,n,2.0,290.9,2.8,D,0.0,SV-C2,archive,2012-05-20 06:27:00,-1
56.6739,84.2025,325.6,3.6,1.8,2012-05-20,06:53,Terra,MODIS,73,6.03,286.1,160.4,D,0.0,M-C61,archive,2012-05-20 06:53:00,370
56.6807,84.2046,305.6,3.6,1.8,2012-05-20,06:53,Terra,MODIS,36,6.03,284.1,51.8,D,0.0,M-C61,archive,2012-05-20 06:53:00,370
56.6667,84.1898,329.3,3.6,1.8,2012-05-20,06:53,Terra,MODIS,75,6.03,287.3,188.2,D,0.0,M-C61,archive,2012-05-20 06:53:00,370
56.6818,84.2086,320.9,1.0,1.0,2012-05-20,07:05,Aqua,MODIS,57,6.03,292.7,15.7,D,0.0,M-C61,archive,2012-05-20 07:05:00,370
56.6658,84.1653,327.6,1.0,1.0,2012-05-20,07:05,Aqua,MODIS,81,6.03,295.3,21.4,D,0.0,M-C61,archive,2012-05-20 07:05:00,370
56.6682,84.1812,332.8,1.0,1.0,2012-05-20,07:05,Aqua,MODIS,83,6.03,293.4,27.8,D,0.0,M-C61,archive,2012-05-20 07:05:00,370
56.2045,84.772,301.0,1.0,1.0,2012-05-20,07:05,Aqua,MODIS,43,6.03,284.2,4.6,D,0.0,M-C61,archive,2012-05-20 07:05:00,-1
56.2145,84.9018,311.6,1.0,1.0,2012-05-20,07:05,Aqua,MODIS,52,6.03,295.9,9.6,D,0.0,M-C61,archive,2012-05-20 07:05:00,-1
55.72972,84.66042,326.07,0.46,0.64,2012-05-20,08:07,SNPP,SNPP,n,2.0,289.62,1.71,D,0.0,SV-C2,archive,2012-05-20 08:07:00,-1
56.33852,84.90039,336.09,0.47,0.64,2012-05-20,08:08,SNPP,SNPP,n,2.0,287.77,4.23,D,0.0,SV-C2,archive,2012-05-20 08:08:00,371
56.33852,84.89243,340.17,0.47,0.64,2012-05-20,08:08,SNPP,SNPP,n,2.0,290.14,4.23,D,0.0,SV-C2,archive,2012-05-20 08:08:00,371
56.34455,84.90052,332.73,0.47,0.64,2012-05-20,08:08,SNPP,SNPP,n,2.0,290.88,4.23,D,0.0,SV-C2,archive,2012-05-20 08:08:00,371
56.34455,84.89247,347.58,0.47,0.64,2012-05-20,08:08,SNPP,SNPP,n,2.0,294.11,4.23,D,0.0,SV-C2,archive,2012-05-20 08:08:00,371
56.33947,84.89621,367.0,0.47,0.64,2012-05-20,08:08,SNPP,SNPP,h,2.0,293.43,8.45,D,0.0,SV-C2,archive,2012-05-20 08:08:00,371
56.34551,84.89623,348.95,0.47,0.64,2012-05-20,08:08,SNPP,SNPP,n,2.0,294.49,4.24,D,0.0,SV-C2,archive,2012-05-20 08:08:00,371
56.34554,84.88828,328.91,0.47,0.64,2012-05-20,08:08,SNPP,SNPP,n,2.0,291.66,4.24,D,0.0,SV-C2,archive,2012-05-20 08:08:00,371
56.52682,85.03258,337.25,0.48,0.65,2012-05-20,08:08,SNPP,SNPP,n,2.0,284.56,3.68,D,0.0,SV-C2,archive,2012-05-20 08:08:00,-1
56.66492,84.12083,326.92,0.44,0.63,2012-05-20,08:08,SNPP,SNPP,n,2.0,286.3,2.3,D,0.0,SV-C2,archive,2012-05-20 08:08:00,370
56.67118,84.1888,334.43,0.45,0.63,2012-05-20,08:08,SNPP,SNPP,n,2.0,293.66,4.03,D,0.0,SV-C2,archive,2012-05-20 08:08:00,370
56.67113,84.18119,326.53,0.45,0.63,2012-05-20,08:08,SNPP,SNPP,n,2.0,289.47,4.07,D,0.0,SV-C2,archive,2012-05-20 08:08:00,370
56.6772,84.21169,343.3,0.45,0.63,2012-05-20,08:08,SNPP,SNPP,n,2.0,289.33,4.62,D,0.0,SV-C2,archive,2012-05-20 08:08:00,370
56.67672,84.12845,342.68,0.44,0.63,2012-05-20,08:08,SNPP,SNPP,n,2.0,287.22,5.74,D,0.0,SV-C2,archive,2012-05-20 08:08:00,370
